_FieldNrShort,_FieldNr,_PlantNr,_Rec_id,iv_id,Flw_dt,Sex_cm,SexRev_dt,SSet_dt,_PlotComments,_pi_pd_SubLocation,_WhoObserved,GrowerName,GrowerLocation,_DateObserved,_HarvestNr,_DateHarvested,_ObservationNr,_BookComments,GCEntryID,GCExportID
130630,B24_130630,1,281580017,278224960,01/13/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bad,596f2c859df94355bdc2e3c1d43668e4-0
130630,B24_130630,2,281580018,278224960,01/12/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bae,596f2c859df94355bdc2e3c1d43668e4-0
130630,B24_130630,3,281580019,278224960,01/14/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-baf,596f2c859df94355bdc2e3c1d43668e4-0
130630,B24_130630,4,281580020,278224960,01/14/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bb0,596f2c859df94355bdc2e3c1d43668e4-0
130630,B24_130630,5,281580021,278224960,01/15/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bb1,596f2c859df94355bdc2e3c1d43668e4-0
130637,B24_130637,1,281580022,278224968,01/13/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bb2,596f2c859df94355bdc2e3c1d43668e4-0
130637,B24_130637,2,281580023,278224968,01/14/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bb3,596f2c859df94355bdc2e3c1d43668e4-0
130637,B24_130637,3,281580024,278224968,01/14/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bb4,596f2c859df94355bdc2e3c1d43668e4-0
130637,B24_130637,4,281580025,278224968,01/12/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bb5,596f2c859df94355bdc2e3c1d43668e4-0
130637,B24_130637,5,281580026,278224968,01/08/2025,555,01/15/2025,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bb6,596f2c859df94355bdc2e3c1d43668e4-0
130638,B24_130638,1,281580027,278224969,01/08/2025,555,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bb7,596f2c859df94355bdc2e3c1d43668e4-0
130638,B24_130638,2,281580028,278224969,,,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bb8,596f2c859df94355bdc2e3c1d43668e4-0
130638,B24_130638,3,281580029,278224969,,,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bb9,596f2c859df94355bdc2e3c1d43668e4-0
130638,B24_130638,4,281580030,278224969,01/14/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bba,596f2c859df94355bdc2e3c1d43668e4-0
130638,B24_130638,5,281580031,278224969,01/08/2025,544,01/16/2025,01/22/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bbb,596f2c859df94355bdc2e3c1d43668e4-0
130639,B24_130639,1,281580032,278224972,01/06/2025,555,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bbc,596f2c859df94355bdc2e3c1d43668e4-0
130639,B24_130639,2,281580033,278224972,01/06/2025,555,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bbd,596f2c859df94355bdc2e3c1d43668e4-0
130639,B24_130639,3,281580034,278224972,01/07/2025,555,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bbe,596f2c859df94355bdc2e3c1d43668e4-0
130639,B24_130639,4,281580035,278224972,01/07/2025,555,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bbf,596f2c859df94355bdc2e3c1d43668e4-0
130639,B24_130639,5,281580036,278224972,01/07/2025,555,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bc0,596f2c859df94355bdc2e3c1d43668e4-0
130640,B24_130640,1,281580037,278224973,01/07/2025,555,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bc1,596f2c859df94355bdc2e3c1d43668e4-0
130640,B24_130640,2,281580038,278224973,01/06/2025,555,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bc2,596f2c859df94355bdc2e3c1d43668e4-0
130640,B24_130640,3,281580039,278224973,01/08/2025,555,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bc3,596f2c859df94355bdc2e3c1d43668e4-0
130640,B24_130640,4,281580040,278224973,01/07/2025,555,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bc4,596f2c859df94355bdc2e3c1d43668e4-0
130640,B24_130640,5,281580041,278224973,01/06/2025,555,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bc5,596f2c859df94355bdc2e3c1d43668e4-0
130643,B24_130643,1,281580042,278224977,01/08/2025,422,,01/22/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bc6,596f2c859df94355bdc2e3c1d43668e4-0
130643,B24_130643,2,281580043,278224977,01/08/2025,544,01/14/2025,01/21/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bc7,596f2c859df94355bdc2e3c1d43668e4-0
130643,B24_130643,3,281580044,278224977,01/10/2025,555,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bc8,596f2c859df94355bdc2e3c1d43668e4-0
130643,B24_130643,4,281580045,278224977,01/12/2025,32,,01/20/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bc9,596f2c859df94355bdc2e3c1d43668e4-0
130643,B24_130643,5,281580046,278224977,01/14/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bca,596f2c859df94355bdc2e3c1d43668e4-0
130646,B24_130646,1,281580047,278224980,01/13/2025,32,,01/20/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bcb,596f2c859df94355bdc2e3c1d43668e4-0
130646,B24_130646,2,281580048,278224980,01/12/2025,21,,01/23/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bcc,596f2c859df94355bdc2e3c1d43668e4-0
130646,B24_130646,3,281580049,278224980,01/14/2025,43,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bcd,596f2c859df94355bdc2e3c1d43668e4-0
130646,B24_130646,4,281580050,278224980,01/12/2025,21,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bce,596f2c859df94355bdc2e3c1d43668e4-0
130646,B24_130646,5,281580051,278224980,01/13/2025,53,01/21/2025,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bcf,596f2c859df94355bdc2e3c1d43668e4-0
130648,B24_130648,1,281580052,278224982,01/07/2025,544,01/14/2025,01/22/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bd0,596f2c859df94355bdc2e3c1d43668e4-0
130648,B24_130648,2,281580053,278224982,01/07/2025,555,,01/22/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bd1,596f2c859df94355bdc2e3c1d43668e4-0
130648,B24_130648,3,281580054,278224982,01/07/2025,555,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bd2,596f2c859df94355bdc2e3c1d43668e4-0
130648,B24_130648,4,281580055,278224982,01/07/2025,422,,01/21/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bd3,596f2c859df94355bdc2e3c1d43668e4-0
130648,B24_130648,5,281580056,278224982,01/07/2025,432,,01/20/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bd4,596f2c859df94355bdc2e3c1d43668e4-0
130649,B24_130649,1,281580057,278224983,01/08/2025,321,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bd5,596f2c859df94355bdc2e3c1d43668e4-0
130649,B24_130649,2,281580058,278224983,01/07/2025,533,01/14/2025,01/22/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bd6,596f2c859df94355bdc2e3c1d43668e4-0
130649,B24_130649,3,281580059,278224983,01/08/2025,553,01/20/2025,01/22/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bd7,596f2c859df94355bdc2e3c1d43668e4-0
130649,B24_130649,4,281580060,278224983,01/08/2025,555,,01/22/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bd8,596f2c859df94355bdc2e3c1d43668e4-0
130649,B24_130649,5,281580061,278224983,01/07/2025,554,01/21/2025,01/21/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bd9,596f2c859df94355bdc2e3c1d43668e4-0
130656,B24_130656,1,281580062,278224990,01/08/2025,555,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bda,596f2c859df94355bdc2e3c1d43668e4-0
130656,B24_130656,2,281580063,278224990,01/08/2025,522,01/13/2025,01/22/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bdb,596f2c859df94355bdc2e3c1d43668e4-0
130656,B24_130656,3,281580064,278224990,01/08/2025,544,01/15/2025,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bdc,596f2c859df94355bdc2e3c1d43668e4-0
130656,B24_130656,4,281580065,278224990,01/07/2025,554,01/21/2025,01/22/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bdd,596f2c859df94355bdc2e3c1d43668e4-0
130656,B24_130656,5,281580066,278224990,01/08/2025,321,,01/23/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bde,596f2c859df94355bdc2e3c1d43668e4-0
130671,B24_130671,1,281580067,278225406,01/08/2025,555,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bdf,596f2c859df94355bdc2e3c1d43668e4-0
130671,B24_130671,2,281580068,278225406,01/08/2025,555,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-be0,596f2c859df94355bdc2e3c1d43668e4-0
130671,B24_130671,3,281580069,278225406,01/07/2025,555,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-be1,596f2c859df94355bdc2e3c1d43668e4-0
130671,B24_130671,4,281580070,278225406,01/06/2025,544,01/15/2025,01/21/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-be2,596f2c859df94355bdc2e3c1d43668e4-0
130671,B24_130671,5,281580071,278225406,01/06/2025,544,01/15/2025,01/22/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-be3,596f2c859df94355bdc2e3c1d43668e4-0
130672,B24_130672,1,281580072,278225407,01/14/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-be4,596f2c859df94355bdc2e3c1d43668e4-0
130672,B24_130672,2,281580073,278225407,01/16/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-be5,596f2c859df94355bdc2e3c1d43668e4-0
130672,B24_130672,3,281580074,278225407,01/15/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-be6,596f2c859df94355bdc2e3c1d43668e4-0
130672,B24_130672,4,281580075,278225407,01/15/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-be7,596f2c859df94355bdc2e3c1d43668e4-0
130672,B24_130672,5,281580076,278225407,01/15/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-be8,596f2c859df94355bdc2e3c1d43668e4-0
130673,B24_130673,1,281580077,278225408,01/07/2025,554,01/20/2025,01/21/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-be9,596f2c859df94355bdc2e3c1d43668e4-0
130673,B24_130673,2,281580078,278225408,01/14/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bea,596f2c859df94355bdc2e3c1d43668e4-0
130673,B24_130673,3,281580079,278225408,01/13/2025,55,,01/23/2025,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-beb,596f2c859df94355bdc2e3c1d43668e4-0
130673,B24_130673,4,281580080,278225408,01/14/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bec,596f2c859df94355bdc2e3c1d43668e4-0
130673,B24_130673,5,281580081,278225408,01/15/2025,55,,,,Pe4,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bed,596f2c859df94355bdc2e3c1d43668e4-0
129680,B24_129680,4,281580082,278582746,01/15/2025,21,,,,Pe9,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bee,596f2c859df94355bdc2e3c1d43668e4-0
129680,B24_129680,5,281580083,278582746,01/22/2025,3,,,,Pe9,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bef,596f2c859df94355bdc2e3c1d43668e4-0
129680,B24_129680,6,281580084,278582746,01/22/2025,5,,,,Pe9,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bf0,596f2c859df94355bdc2e3c1d43668e4-0
129680,B24_129680,7,281580085,278582746,01/16/2025,53,01/22/2025,,,Pe9,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bf1,596f2c859df94355bdc2e3c1d43668e4-0
129506,B24_129506,1,281580086,278578198,01/06/2025,332,,01/22/2025,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bf2,596f2c859df94355bdc2e3c1d43668e4-0
129506,B24_129506,2,281580087,278578198,01/08/2025,532,01/14/2025,01/22/2025,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bf3,596f2c859df94355bdc2e3c1d43668e4-0
129506,B24_129506,3,281580088,278578198,01/14/2025,55,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bf4,596f2c859df94355bdc2e3c1d43668e4-0
129506,B24_129506,4,281580089,278578198,01/15/2025,55,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bf5,596f2c859df94355bdc2e3c1d43668e4-0
129530,B24_129530,1,281580090,278580503,01/07/2025,432,,01/21/2025,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bf6,596f2c859df94355bdc2e3c1d43668e4-0
129530,B24_129530,2,281580091,278580503,01/07/2025,432,,01/22/2025,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bf7,596f2c859df94355bdc2e3c1d43668e4-0
129530,B24_129530,3,281580092,278580503,01/08/2025,532,01/12/2025,01/22/2025,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bf8,596f2c859df94355bdc2e3c1d43668e4-0
129530,B24_129530,4,281580093,278580503,01/06/2025,431,,01/21/2025,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bf9,596f2c859df94355bdc2e3c1d43668e4-0
129596,B24_129596,3,281580094,278581859,01/08/2025,555,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bfa,596f2c859df94355bdc2e3c1d43668e4-0
129596,B24_129596,4,281580095,278581859,01/07/2025,555,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bfb,596f2c859df94355bdc2e3c1d43668e4-0
129596,B24_129596,5,281580096,278581859,01/07/2025,555,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bfc,596f2c859df94355bdc2e3c1d43668e4-0
129633,B24_129633,4,281580097,278582173,01/08/2025,542,01/14/2025,01/23/2025,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bfd,596f2c859df94355bdc2e3c1d43668e4-0
129633,B24_129633,5,281580098,278582173,01/07/2025,555,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bfe,596f2c859df94355bdc2e3c1d43668e4-0
129633,B24_129633,6,281580099,278582173,01/07/2025,533,01/14/2025,01/23/2025,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bff,596f2c859df94355bdc2e3c1d43668e4-0
129637,B24_129637,5,281580100,278582186,12/29/2024,5555,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c00,596f2c859df94355bdc2e3c1d43668e4-0
129637,B24_129637,6,281580101,278582186,12/29/2024,5555,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c01,596f2c859df94355bdc2e3c1d43668e4-0
129637,B24_129637,7,281580102,278582186,12/30/2024,5555,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c02,596f2c859df94355bdc2e3c1d43668e4-0
129637,B24_129637,8,281580103,278582186,01/06/2025,555,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c03,596f2c859df94355bdc2e3c1d43668e4-0
129644,B24_129644,1,281580104,278582418,01/14/2025,21,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c04,596f2c859df94355bdc2e3c1d43668e4-0
129644,B24_129644,2,281580105,278582418,01/21/2025,1,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c05,596f2c859df94355bdc2e3c1d43668e4-0
129644,B24_129644,3,281580106,278582418,01/13/2025,31,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c06,596f2c859df94355bdc2e3c1d43668e4-0
129644,B24_129644,4,281580107,278582418,01/15/2025,33,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c07,596f2c859df94355bdc2e3c1d43668e4-0
129653,B24_129653,4,281580108,278582446,01/13/2025,11,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c08,596f2c859df94355bdc2e3c1d43668e4-0
129653,B24_129653,5,281580109,278582446,01/13/2025,11,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c09,596f2c859df94355bdc2e3c1d43668e4-0
129666,B24_129666,4,281580110,278582483,01/15/2025,55,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c0a,596f2c859df94355bdc2e3c1d43668e4-0
129666,B24_129666,5,281580111,278582483,01/08/2025,221,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c0b,596f2c859df94355bdc2e3c1d43668e4-0
129748,B24_129748,5,281580112,278574781,01/13/2025,55,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c0c,596f2c859df94355bdc2e3c1d43668e4-0
129748,B24_129748,6,281580113,278574781,01/08/2025,555,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c0d,596f2c859df94355bdc2e3c1d43668e4-0
129748,B24_129748,7,281580114,278574781,01/13/2025,55,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c0e,596f2c859df94355bdc2e3c1d43668e4-0
129748,B24_129748,8,281580115,278574781,01/08/2025,555,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c0f,596f2c859df94355bdc2e3c1d43668e4-0
129763,B24_129763,1,281580116,278575311,01/19/2025,1,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c10,596f2c859df94355bdc2e3c1d43668e4-0
129763,B24_129763,2,281580117,278575311,01/16/2025,21,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c11,596f2c859df94355bdc2e3c1d43668e4-0
129763,B24_129763,3,281580118,278575311,01/21/2025,2,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c12,596f2c859df94355bdc2e3c1d43668e4-0
129763,B24_129763,4,281580119,278575311,,,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c13,596f2c859df94355bdc2e3c1d43668e4-0
129763,B24_129763,5,281580120,278575311,01/14/2025,21,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c14,596f2c859df94355bdc2e3c1d43668e4-0
129811,B24_129811,1,281580121,278575769,01/23/2025,5,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c15,596f2c859df94355bdc2e3c1d43668e4-0
129811,B24_129811,2,281580122,278575769,,,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c16,596f2c859df94355bdc2e3c1d43668e4-0
129811,B24_129811,3,281580123,278575769,,,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c17,596f2c859df94355bdc2e3c1d43668e4-0
129811,B24_129811,4,281580124,278575769,01/13/2025,11,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c18,596f2c859df94355bdc2e3c1d43668e4-0
129811,B24_129811,5,281580125,278575769,01/15/2025,55,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c19,596f2c859df94355bdc2e3c1d43668e4-0
129851,B24_129851,5,281580126,278576907,01/15/2025,55,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c1a,596f2c859df94355bdc2e3c1d43668e4-0
129851,B24_129851,6,281580127,278576907,01/13/2025,55,,01/22/2025,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c1b,596f2c859df94355bdc2e3c1d43668e4-0
129851,B24_129851,7,281580128,278576907,01/13/2025,55,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c1c,596f2c859df94355bdc2e3c1d43668e4-0
129851,B24_129851,8,281580129,278576907,01/08/2025,555,,01/20/2025,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c1d,596f2c859df94355bdc2e3c1d43668e4-0
129854,B24_129854,1,281580130,278576916,01/15/2025,55,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c1e,596f2c859df94355bdc2e3c1d43668e4-0
129854,B24_129854,2,281580131,278576916,01/14/2025,55,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c1f,596f2c859df94355bdc2e3c1d43668e4-0
129854,B24_129854,3,281580132,278576916,01/14/2025,55,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c20,596f2c859df94355bdc2e3c1d43668e4-0
129903,B24_129903,4,281580133,278577399,01/08/2025,111,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c21,596f2c859df94355bdc2e3c1d43668e4-0
129903,B24_129903,5,281580134,278577399,01/08/2025,111,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c22,596f2c859df94355bdc2e3c1d43668e4-0
129903,B24_129903,6,281580135,278577399,01/08/2025,111,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c23,596f2c859df94355bdc2e3c1d43668e4-0
129917,B24_129917,1,281580136,278577745,,,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c24,596f2c859df94355bdc2e3c1d43668e4-0
129917,B24_129917,2,281580137,278577745,,,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c25,596f2c859df94355bdc2e3c1d43668e4-0
129917,B24_129917,3,281580138,278577745,,,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c26,596f2c859df94355bdc2e3c1d43668e4-0
129917,B24_129917,4,281580139,278577745,,,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c27,596f2c859df94355bdc2e3c1d43668e4-0
129917,B24_129917,5,281580140,278577745,,,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c28,596f2c859df94355bdc2e3c1d43668e4-0
129946,B24_129946,1,281580141,278578133,01/08/2025,555,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c29,596f2c859df94355bdc2e3c1d43668e4-0
129946,B24_129946,2,281580142,278578133,01/08/2025,555,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c2a,596f2c859df94355bdc2e3c1d43668e4-0
129946,B24_129946,3,281580143,278578133,01/07/2025,555,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c2b,596f2c859df94355bdc2e3c1d43668e4-0
129946,B24_129946,4,281580144,278578133,01/08/2025,555,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c2c,596f2c859df94355bdc2e3c1d43668e4-0
129946,B24_129946,5,281580145,278578133,01/10/2025,554,01/21/2025,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c2d,596f2c859df94355bdc2e3c1d43668e4-0
129963,B24_129963,1,281580146,278578512,01/08/2025,542,01/15/2025,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c2e,596f2c859df94355bdc2e3c1d43668e4-0
129963,B24_129963,2,281580147,278578512,01/08/2025,532,01/15/2025,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c2f,596f2c859df94355bdc2e3c1d43668e4-0
129963,B24_129963,3,281580148,278578512,01/07/2025,532,01/14/2025,01/23/2025,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c30,596f2c859df94355bdc2e3c1d43668e4-0
129967,B24_129967,1,281580149,278578533,01/23/2025,5,,,,Pe10,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c31,596f2c859df94355bdc2e3c1d43668e4-0
